CourseCode,CourseName,College,Survey1_Median,Survey1_Std,Survey1_Q1,Survey1_Q3,Survey2_Median,Survey2_Std,Survey2_Q1,Survey2_Q3,Survey3_Median,Survey3_Std,Survey3_Q1,Survey3_Q3,Survey4_Median,Survey4_Std,Survey4_Q1,Survey4_Q3,Survey5_Median,Survey5_Std,Survey5_Q1,Survey5_Q3,Survey6_Median,Survey6_Std,Survey6_Q1,Survey6_Q3,Survey7_Median,Survey7_Std,Survey7_Q1,Survey7_Q3
HBX01133,재무회계,대학,3.0,1.0803777659763816,2.0,4.0,4.0,1.0480227327456446,3.0,4.0,4.0,1.0751948456182052,3.0,4.0,3.0,0.9798332817746396,3.0,4.0,4.0,0.9329146104170898,3.0,4.0,4.0,1.074001793983536,3.0,5.0,4.0,1.0535132224562298,3.0,5.0
HBX01134,조직행동론,대학,4.0,0.9964626702026244,3.0,4.0,4.0,0.6680776029892179,4.0,5.0,4.0,0.6911465950282973,4.0,5.0,4.0,0.8197767368650352,3.0,5.0,4.0,0.6604227374117242,4.0,5.0,4.0,0.6629841797500676,4.0,5.0,4.0,0.7098977407062844,4.0,5.0
HBX01135,컴퓨터프로그래밍,대학,3.0,1.285369173834303,2.0,4.0,4.0,0.8501917942185291,3.0,5.0,4.0,0.9168313422570846,3.0,4.0,4.0,0.834057656228299,3.75,5.0,4.5,0.761386987626881,4.0,5.0,5.0,0.7755316082290384,4.75,5.0,4.0,0.8998792189486611,3.75,5.0
HBX01137,비즈니스모델개발,대학,3.0,0.7775443160352294,3.0,4.0,3.0,1.0431851677040116,3.0,4.0,4.0,1.0981267472114395,3.0,5.0,3.0,0.9217771979249535,3.0,4.0,4.0,0.8323523637957303,3.25,5.0,4.0,0.8574929257125441,3.25,5.0,4.0,0.9375953110592338,3.0,5.0
HBX01138,기업재무론,대학,3.0,1.1099682870734047,3.0,4.0,4.0,0.805635541540225,3.75,5.0,4.0,0.7652605299157498,4.0,5.0,4.0,0.896316162884381,3.0,5.0,4.0,0.7193343175916996,4.0,5.0,5.0,0.8131451739977135,4.0,5.0,5.0,0.780307306514826,4.0,5.0
HBX01139,마케팅조사,대학,4.0,0.854519795927896,3.0,4.0,3.0,1.0528871870107588,3.0,4.0,4.0,0.8571428571428572,3.0,4.0,4.0,0.8390957231764805,3.0,4.0,4.0,1.0515294982615968,3.0,4.0,3.0,1.1104328995890729,3.0,4.0,3.0,1.0909647481163878,3.0,4.0
HBX01140,경영전략론,대학,3.0,0.8713237878028558,3.0,4.0,4.0,0.8269284352677406,3.0,4.0,4.0,0.880332544361278,3.0,4.5,3.0,0.8426808685213101,3.0,4.5,4.0,0.7848656107161675,3.0,5.0,4.0,0.7625819747831529,3.0,4.5,4.0,0.8793361291643654,3.0,5.0
HBX01143,운영관리,대학,3.0,1.0708380899445222,2.0,4.0,4.0,0.8092951733984024,3.0,4.0,4.0,0.8120985976046293,3.0,4.0,3.0,0.8739417055405901,3.0,4.0,4.0,0.839618173746823,3.0,5.0,4.0,0.7789411475167849,4.0,5.0,4.0,0.7989317937216438,4.0,5.0
HBY01105,경영과학,대학,3.0,1.0860419786947368,2.0,4.0,4.0,0.8337605742398086,4.0,5.0,4.0,0.916763786618909,4.0,5.0,3.0,0.7844645405527362,3.0,4.0,4.0,0.6877023141843228,4.0,5.0,5.0,0.693888666488711,4.0,5.0,5.0,0.6938886664887108,4.0,5.0
HCA02251,원가회계,경영대학,3.0,1.056485502106686,3.0,5.0,4.0,0.8657337636334564,3.0,5.0,4.0,0.9524025971566369,3.0,5.0,4.0,0.8686457589520913,3.0,5.0,4.0,0.7198484689028782,4.0,5.0,4.0,0.8021435927777165,4.0,5.0,4.0,0.8226589066968623,4.0,5.0
HCA02310,통합마케팅커뮤니케이션,경영대학,4.0,0.8581114302012286,3.0,4.5,4.0,0.7203915062618189,4.0,5.0,4.0,0.778408918264239,4.0,5.0,4.0,0.7754322002162954,3.5,5.0,4.0,0.8058527811597272,4.0,5.0,4.0,0.7548792871746882,4.0,5.0,4.0,0.7197491597174452,4.0,5.0
HCA02312,노사관계론,경영대학,3.0,0.9233805168766387,3.0,4.0,4.0,0.6569466853317864,4.0,5.0,4.0,0.9679060415469872,4.0,5.0,3.5,0.8271701918685112,3.0,4.0,4.0,0.8750939799154207,4.0,5.0,4.0,0.6708203932499369,4.0,5.0,4.0,0.7163503994113789,4.0,5.0
HCA02313,경영조직론,경영대학,3.0,1.0453721970202912,3.0,4.0,4.0,1.0289373747765804,3.0,4.0,3.0,0.9943019479194253,3.0,4.0,3.0,0.8671181807538919,3.0,4.0,4.0,1.0009465217452627,3.0,5.0,4.0,1.0879853497231113,3.0,5.0,3.0,0.9943019479194253,3.0,4.0
HCA02346,세무회계1,경영대학,4.0,1.1683661091795523,3.0,4.25,4.0,0.9993384054849733,3.0,5.0,4.0,0.792658109342785,3.0,5.0,4.0,0.956044540814477,3.0,5.0,4.0,1.0183501544346314,3.75,5.0,4.0,1.1700630833624395,3.75,5.0,4.0,0.9940297973880048,4.0,5.0
HCA02348,기업법1,경영대학,3.0,1.1642098674142112,3.0,4.0,4.0,0.9671528397231822,3.0,4.75,4.0,1.0791734729020097,3.0,5.0,3.0,0.9046886417224096,3.0,4.0,4.0,0.9797958971132712,3.0,5.0,4.0,0.9671528397231821,3.0,5.0,4.0,0.8708969735057865,3.0,5.0
HCA02373,경영취업세미나,경영대학,3.5,1.2817398889233114,2.75,4.0,4.5,0.8864052604279183,3.75,5.0,4.5,0.8864052604279183,3.75,5.0,3.5,0.8864052604279182,3.0,4.25,4.5,0.8864052604279183,3.75,5.0,4.5,0.8864052604279183,3.75,5.0,4.5,0.8864052604279183,3.75,5.0
HCA02375,중급회계2,경영대학,4.0,0.8944271909999157,3.0,4.25,4.0,0.7880689256524123,3.0,4.25,3.5,0.9233805168766387,3.0,4.25,4.0,0.8583950752789521,3.0,5.0,4.0,0.9104654680003259,3.0,4.25,4.0,0.7677718959499146,3.0,4.0,3.5,1.0310954828418375,3.0,5.0
HCA02414,신인사관리사례분석,경영대학,3.0,0.5345224838248487,3.0,4.0,4.0,0.6900655593423541,3.5,4.0,4.0,0.7559289460184544,3.0,4.0,4.0,0.816496580927726,3.5,4.5,4.0,0.5773502691896257,4.0,4.0,4.0,0.7559289460184544,3.0,4.0,4.0,0.6900655593423541,3.5,4.0
HCA02424,금융기관경영론,경영대학,3.5,0.9408939288152438,3.0,5.0,5.0,0.7895420339517227,4.0,5.0,4.5,0.7798878818298872,4.0,5.0,4.0,0.8528028654224418,3.25,5.0,5.0,0.7385489458759972,4.0,5.0,5.0,0.7385489458759968,4.0,5.0,5.0,0.7400128699009554,4.0,5.0
HCA02442,마케팅전략,경영대학,4.0,0.8871510790372951,3.0,4.25,3.5,1.1031460542154954,3.0,4.25,3.5,1.0659471779799345,3.0,4.25,4.0,0.8325393042503717,3.0,4.25,4.0,0.9048663264720755,3.0,5.0,4.0,0.9759000729485332,3.0,4.25,3.0,0.959497222838566,3.0,4.0
HCA02444,유통관리,경영대학,4.0,0.8824270297809271,3.0,4.0,4.0,0.842526885005348,3.0,5.0,4.0,0.9459053029269173,3.5,5.0,4.0,0.8098582871985255,3.0,4.0,4.0,0.767068485911312,4.0,5.0,4.0,0.7766845346707766,4.0,5.0,4.0,0.7853242279784399,4.0,5.0
HCA02469,회계학특강1,경영대학,3.0,0.7867957924694432,3.0,4.0,4.0,1.1126972805283737,3.0,4.5,3.0,1.3972762620115438,3.0,4.5,4.0,0.7867957924694431,3.0,4.0,3.0,0.9511897312113419,3.0,4.5,5.0,0.7867957924694431,4.5,5.0,4.0,0.8997354108424372,3.5,5.0
HCA02507,국제학생을위한경영학개론1,경영대학,4.0,0.9158109397792508,3.0,4.25,4.0,0.7620007620011429,3.0,5.0,4.0,0.8007053342260587,3.0,5.0,4.0,0.8007053342260588,3.0,5.0,4.0,0.8775883376176897,3.0,5.0,4.0,0.8175247850637608,3.0,5.0,4.0,0.7822372794046079,3.0,5.0
HCA02508,국제학생을위한경영학개론2,경영대학,4.0,1.01418510567422,3.0,5.0,4.0,0.8618916073713347,3.5,5.0,5.0,0.8164965809277259,4.0,5.0,4.0,0.79880863671798,4.0,5.0,5.0,0.8837151016885367,3.5,5.0,4.0,0.7988086367179803,4.0,5.0,5.0,0.8164965809277258,4.0,5.0
HCB03266,데이터베이스활용,경영대학,4.0,1.2060453783110545,3.5,4.0,4.0,0.4670993664969137,4.0,4.5,4.0,0.6466697906828632,4.0,5.0,4.0,0.5393598899705937,4.0,4.0,5.0,0.4670993664969139,4.5,5.0,5.0,0.504524979109513,4.0,5.0,5.0,0.4670993664969139,4.5,5.0
HCB03384,객체지향언어,경영대학,5.0,0.8432740427115678,4.0,5.0,5.0,0.48304589153964805,4.25,5.0,5.0,0.48304589153964805,4.25,5.0,5.0,0.7071067811865476,4.0,5.0,5.0,0.31622776601683794,5.0,5.0,5.0,0.31622776601683794,5.0,5.0,5.0,0.31622776601683794,5.0,5.0
HCB03385,로보틱프로세스자동화,경영대학,2.0,1.6158932858054431,2.0,5.0,5.0,1.3228756555322954,3.0,5.0,4.0,1.2692955176439846,3.0,5.0,4.0,1.1666666666666667,3.0,5.0,5.0,1.092906420717,4.0,5.0,4.0,1.118033988749895,3.0,5.0,4.0,1.118033988749895,3.0,5.0
HCB03387,ERP프로그래밍실습,경영대학,3.0,1.0350983390135313,2.75,4.0,4.0,0.991031208965115,3.75,4.25,4.0,0.7071067811865476,3.0,4.0,4.0,1.0690449676496976,3.0,5.0,3.5,0.8864052604279183,3.0,4.25,4.0,0.8345229603962804,3.0,4.25,4.0,0.7559289460184544,3.75,4.25
HCB03389,파이썬응용프로그래밍,경영대학,3.0,1.2535663410560174,3.0,5.0,4.0,0.5345224838248486,4.0,5.0,5.0,0.5345224838248487,4.0,5.0,4.0,1.0,3.0,5.0,5.0,0.5345224838248487,4.0,5.0,5.0,0.5345224838248488,4.0,5.0,5.0,0.4879500364742668,4.5,5.0
HCB03463,ERP와SCM,경영대학,4.0,1.1151635501529555,3.0,5.0,4.0,1.0801234497346435,4.0,5.0,4.0,1.1547005383792515,3.0,5.0,4.0,0.7250110520819844,4.0,5.0,4.0,0.7510676161988107,4.0,5.0,4.0,1.1151635501529555,4.0,5.0,4.0,0.8320502943378436,4.0,5.0
HCB03481,경영정보취업세미나,경영대학,5.0,0.97182531580755,3.0,5.0,5.0,0.8819171036881968,4.0,5.0,5.0,0.8819171036881968,4.0,5.0,5.0,0.97182531580755,3.0,5.0,5.0,0.7071067811865476,5.0,5.0,5.0,0.7071067811865476,5.0,5.0,5.0,0.8819171036881968,4.0,5.0
HCC04220,국제통상법,경영대학,3.0,1.242521488394791,2.0,4.0,4.0,0.8719139396343283,3.0,4.0,4.0,1.0651304727481081,3.0,4.0,3.0,0.9048278567177283,3.0,4.0,4.0,0.9763280054720369,3.0,4.5,4.0,1.0145145470035761,3.0,5.0,4.0,1.1160708020048367,3.0,4.5
HCC04236,무역실무,경영대학,3.5,0.9074852129730301,3.0,4.0,4.0,0.9633818428657449,3.25,5.0,4.0,0.9983646759294875,3.0,5.0,3.5,0.8782037520219095,3.0,4.75,4.0,0.8726040960806521,3.0,5.0,4.5,0.9633818428657449,3.0,5.0,4.0,0.9002541398626663,3.0,5.0
HCC04310,무역영어,경영대학,3.0,1.0690449676496976,3.0,4.25,4.0,0.8345229603962802,3.75,5.0,4.0,1.3887301496588271,3.0,5.0,4.0,1.0690449676496976,3.0,5.0,4.5,0.8864052604279182,3.75,5.0,4.5,0.8864052604279182,3.75,5.0,4.0,0.9258200997725514,3.0,5.0
HCC04312,신흥시장연구,경영대학,3.0,0.9102589898327993,3.0,4.0,3.0,0.816496580927726,3.0,4.0,4.0,0.8338093878327919,3.0,4.5,3.0,0.828078671210825,3.0,4.0,4.0,0.8618916073713346,3.0,4.5,4.0,0.9154754164341269,3.0,5.0,3.0,0.8837151016885368,3.0,4.5
HCC04343,해외시장조사론,경영대학,4.0,1.0706283478819985,3.0,4.5,4.0,0.8688732424597103,3.0,4.5,4.0,0.9001536978993626,3.0,5.0,3.0,0.9023465237988441,3.0,5.0,4.0,0.8481554037632528,3.0,5.0,4.0,0.7570485649179114,4.0,5.0,4.0,0.8688732424597103,3.0,5.0
HCC04350,EU통상론,경영대학,3.0,1.1224972160321824,3.0,4.0,4.0,0.8406346808612327,3.0,5.0,4.0,0.816496580927726,4.0,5.0,4.0,0.9574271077563381,3.0,5.0,4.0,0.862167810425171,3.0,5.0,4.0,0.7637626158259734,4.0,5.0,4.0,0.8164965809277261,4.0,5.0
HCC04351,국제물류론,경영대학,3.0,1.2135597524338357,3.0,5.0,4.0,0.8944271909999156,3.0,5.0,4.0,0.8738628975053029,3.5,5.0,5.0,0.9045340337332908,3.5,5.0,4.0,0.8738628975053029,3.5,5.0,4.0,0.8738628975053029,3.5,5.0,4.0,0.8738628975053029,3.5,5.0
HCC04353,관세론,경영대학,2.0,0.8617697249402124,2.0,3.0,4.0,0.8089572082044157,4.0,5.0,4.0,0.8089572082044157,4.0,5.0,3.0,0.8617697249402124,3.0,4.0,5.0,0.7174300539794393,4.0,5.0,5.0,0.7174300539794393,4.0,5.0,5.0,0.7174300539794393,4.0,5.0
HCC04397,국제통상취업세미나,경영대학,3.5,0.9944289260117533,3.0,5.0,5.0,0.8432740427115678,4.0,5.0,5.0,0.8432740427115678,4.0,5.0,5.0,0.8432740427115678,4.0,5.0,5.0,0.8432740427115678,4.0,5.0,5.0,0.7071067811865476,4.0,5.0,4.5,0.8232726023485645,4.0,5.0
HCC04398,국제개발협력론,경영대학,3.0,1.1224972160321824,3.0,5.0,4.0,0.971253485622231,3.0,5.0,4.0,1.0295630140987,3.0,4.0,4.0,0.9092121131323905,3.0,5.0,5.0,0.879393730551528,3.0,5.0,4.0,0.9128709291752771,4.0,5.0,5.0,0.9255628917943215,4.0,5.0
HCC04426,다국적기업론,경영대학,3.0,0.9237212077056678,3.0,4.0,4.0,0.7506036218280919,3.75,5.0,4.0,0.7755316082290384,3.75,5.0,4.0,0.8501917942185291,3.0,5.0,4.0,0.8586727202955211,3.0,5.0,4.0,0.7939992333804207,4.0,5.0,4.0,0.7974142996067923,3.75,5.0
HCC04432,해상보험론,경영대학,3.0,1.4142135623730951,2.5,3.5,3.5,0.7071067811865476,3.25,3.75,3.5,0.7071067811865476,3.25,3.75,3.5,0.7071067811865476,3.25,3.75,3.5,0.7071067811865476,3.25,3.75,3.5,0.7071067811865476,3.25,3.75,3.5,0.7071067811865476,3.25,3.75
HCC04463,국제경영세미나,경영대학,4.0,1.1547005383792517,3.0,4.0,4.0,0.0,4.0,4.0,3.0,1.5275252316519468,2.0,3.5,4.0,1.0,3.5,4.5,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0
HCC04464,국제통상이슈세미나,경영대학,3.0,1.0540925533894598,2.0,4.0,4.0,1.0,3.0,4.0,4.0,0.97182531580755,3.0,4.0,3.0,1.118033988749895,3.0,5.0,4.0,0.7071067811865475,4.0,5.0,4.0,0.6666666666666669,4.0,5.0,4.0,1.05409255338946,3.0,5.0
HCC04501,글로벌경제론,경영대학,3.0,0.9325048082403138,3.0,4.0,4.0,0.8586727202955209,3.0,5.0,4.0,0.8297022339981069,3.0,5.0,4.0,0.8681147322824312,3.0,5.0,5.0,0.9078961186825509,4.0,5.0,5.0,0.8164965809277259,4.0,5.0,5.0,0.8164965809277259,4.0,5.0
HDA01127,법논리학1,법과대학,3.0,1.4100723717480785,2.0,4.0,5.0,0.6117752903214981,4.0,5.0,4.0,0.8752610304046612,4.0,5.0,4.0,1.0841764600337107,3.0,5.0,4.0,0.5823927253578186,4.0,5.0,5.0,0.611775290321498,4.0,5.0,5.0,0.9048278567177281,4.0,5.0
HDA01129,민법입문,법과대학,3.0,1.0197058762440518,3.0,4.0,4.0,0.9179601680073761,3.0,5.0,4.0,0.9445962762677172,3.0,5.0,4.0,0.8329568444859606,3.0,4.0,4.0,1.0956647768460155,3.0,4.0,4.0,1.1073448035204518,3.0,5.0,4.0,0.9954543110810429,3.0,5.0
HDA01133,법조인양성연계전공세미나1,법과대학,4.0,1.0,3.5,4.5,4.0,1.0,3.5,4.5,4.0,1.0,3.5,4.5,4.0,1.0,3.5,4.5,4.0,1.0,3.5,4.5,4.0,1.0,3.5,4.5,4.0,1.0,3.5,4.5
HDA01135,공공인재양성연계전공세미나1,법과대학,3.0,0.5,3.0,3.25,4.0,0.816496580927726,3.75,4.25,4.0,0.816496580927726,3.75,4.25,3.0,0.0,3.0,3.0,4.0,0.8164965809277259,3.75,4.25,5.0,1.0,4.5,5.0,4.5,0.9574271077563382,3.75,5.0
HDA01201,헌법1,법과대학,4.0,1.1603330075792688,3.0,5.0,5.0,0.855490176676365,4.0,5.0,4.0,0.8960955293516645,3.25,5.0,4.0,0.8941090593195697,3.0,5.0,4.5,0.7136148037936549,4.0,5.0,5.0,0.7897818270140495,4.0,5.0,5.0,0.8232918002359212,4.0,5.0
HDA01210,형법총론2,법과대학,4.0,0.9620861479605455,3.0,5.0,4.0,0.7674792441779142,4.0,5.0,4.0,0.8820707344016152,3.0,5.0,4.0,0.98711207261508,3.0,5.0,4.0,0.722461915613685,4.0,5.0,4.0,0.7497967204190876,4.0,5.0,5.0,0.7333518105580573,4.0,5.0
HDA01230,행정법1,법과대학,3.0,1.4818344486930155,2.0,4.25,4.0,1.0626225419530055,3.0,5.0,4.0,1.3149778198382918,2.75,5.0,4.0,1.0144785195688801,3.0,4.25,4.0,1.0468205831628135,3.0,5.0,4.0,1.1672617529928753,3.0,5.0,4.0,1.0626225419530053,3.0,5.0
HDA01231,회사법1,법과대학,3.0,1.3155870289605438,2.0,4.0,4.0,0.7510676161988109,4.0,5.0,4.0,0.9540735874430285,4.0,5.0,4.0,0.8320502943378437,3.0,4.0,4.0,0.8623164985025763,3.0,5.0,5.0,0.9268086959962983,3.0,5.0,4.0,0.7510676161988109,4.0,5.0
HDA01254,상법총칙,법과대학,3.0,1.4115567620512086,2.0,5.0,4.0,0.8382736442849091,4.0,5.0,5.0,0.753370803500884,4.0,5.0,4.0,0.9718253158075499,3.0,5.0,5.0,0.8454080167083318,4.0,5.0,5.0,0.8516015648325368,4.0,5.0,5.0,0.7652356405615107,4.0,5.0
HDA01305,회사법2,법과대학,3.5,0.8498365855987974,3.0,4.0,4.0,0.9428090415820634,3.0,5.0,4.5,0.9944289260117533,3.0,5.0,3.0,0.8432740427115678,3.0,4.0,4.0,0.9428090415820634,3.0,5.0,4.0,0.9428090415820634,3.0,5.0,4.5,0.9944289260117533,3.0,5.0
HDA01306,특허법1,법과대학,4.0,1.0,3.5,4.5,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,1.1547005383792517,4.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0
HDA01307,저작권법1,법과대학,4.0,1.0316624861746777,3.0,5.0,5.0,0.8306975860878396,4.0,5.0,5.0,0.8411910241920597,4.5,5.0,4.0,0.8819171036881969,3.0,5.0,5.0,0.8719139396343283,3.5,5.0,5.0,0.8411910241920598,4.0,5.0,5.0,0.8411910241920598,4.0,5.0
HDA01309,상표법,법과대학,3.5,0.7440238091428449,3.0,4.0,4.0,0.8345229603962802,3.0,4.25,4.0,0.7071067811865476,3.0,4.0,4.0,0.7071067811865476,3.0,4.0,4.0,0.8345229603962802,3.0,4.25,3.5,0.8864052604279183,3.0,4.25,4.0,0.7071067811865476,3.0,4.0
HDA01312,형사소송법,법과대학,4.0,0.8306623862918076,3.0,4.0,4.0,0.812403840463596,3.0,5.0,4.0,0.6879922480183431,4.0,5.0,4.0,0.8660254037844386,3.0,4.0,4.0,0.7895146188218007,3.0,5.0,4.0,0.7810249675906655,4.0,5.0,4.0,0.7461009761866464,4.0,5.0
HDA01313,형사정책,법과대학,3.0,0.8744746321952062,3.0,4.0,4.0,0.7475450015964019,4.0,5.0,4.0,0.6966305460192358,4.0,5.0,3.0,0.8488746876271656,3.0,4.0,4.0,0.6966305460192359,4.0,5.0,4.0,0.6966305460192359,4.0,5.0,4.0,0.6966305460192359,4.0,5.0
HDA01319,헌법3,법과대학,4.0,0.8093026382225119,3.0,4.5,4.0,0.733492805626908,4.0,5.0,4.0,0.671038298207203,4.0,5.0,4.0,0.7647191129018726,4.0,5.0,4.0,0.8549819600709618,3.5,5.0,4.0,0.6839855680567695,4.0,5.0,5.0,0.6117752903214981,4.0,5.0
HDA01322,채권총론,법과대학,3.0,1.0492239166574129,3.0,4.0,4.0,0.9374485955911966,4.0,5.0,4.0,1.018336957814882,3.0,5.0,4.0,1.0264993989112547,3.0,5.0,4.0,0.9351233784620608,4.0,5.0,5.0,0.9787287747449689,4.0,5.0,4.0,0.8333575226290914,4.0,5.0
HDA01326,민사소송법1,법과대학,4.0,0.9865765724632494,3.0,5.0,4.0,0.5099019513592785,4.0,5.0,4.0,0.5773502691896258,4.0,5.0,4.0,0.6879922480183432,4.0,5.0,4.0,0.5830951894845301,4.0,5.0,4.0,0.5830951894845301,4.0,5.0,5.0,0.5859465277082315,4.0,5.0
HDA01342,어음수표법,법과대학,3.0,0.9055803429711567,3.0,4.0,4.0,0.712443511849015,4.0,5.0,4.0,0.739830037811716,4.0,5.0,4.0,0.8337120351630756,3.0,5.0,4.0,0.7084447327730929,4.0,5.0,4.0,0.9170109546287281,4.0,5.0,4.0,0.780927963930403,4.0,5.0
HDA01345,경제법,법과대학,4.0,1.092906420717,3.0,5.0,5.0,0.7264831572567788,4.0,5.0,5.0,0.7264831572567788,4.0,5.0,5.0,0.8660254037844386,4.0,5.0,5.0,0.8660254037844386,4.0,5.0,5.0,0.7264831572567788,4.0,5.0,5.0,0.7264831572567788,4.0,5.0
HDA01362,법과사회,법과대학,4.5,0.9574271077563381,3.75,5.0,4.5,0.9574271077563381,3.75,5.0,4.5,0.9574271077563381,3.75,5.0,4.0,1.1547005383792515,3.0,5.0,5.0,0.9999999999999999,4.5,5.0,5.0,0.9999999999999999,4.5,5.0,5.0,0.9999999999999999,4.5,5.0
HDA01375,법학취업세미나,법과대학,2.5,0.7071067811865476,2.25,2.75,4.0,1.4142135623730951,3.5,4.5,4.0,1.4142135623730951,3.5,4.5,3.0,0.0,3.0,3.0,4.0,1.4142135623730951,3.5,4.5,4.5,0.7071067811865476,4.25,4.75,4.5,0.7071067811865476,4.25,4.75
HDA01377,개별적근로관계법,법과대학,3.0,1.0690449676496974,3.0,4.25,4.0,0.8345229603962802,3.0,4.25,4.0,0.8345229603962802,3.0,4.25,3.0,0.7440238091428449,3.0,3.25,5.0,0.7559289460184544,4.0,5.0,5.0,0.5175491695067657,4.0,5.0,4.5,0.7440238091428449,4.0,5.0
HDA01416,형법연습,법과대학,3.0,0.8944271909999159,3.0,4.0,4.0,0.8366600265340756,3.0,4.0,4.0,0.8366600265340756,3.0,4.0,3.0,0.8944271909999159,3.0,3.0,4.0,0.8366600265340757,4.0,5.0,5.0,0.8944271909999159,4.0,5.0,5.0,0.8944271909999159,4.0,5.0
HEA01101,디지털디자인,ICT융합대학,3.0,0.875595035770913,3.0,3.0,4.0,0.4714045207910317,4.0,4.0,4.0,1.2516655570345725,4.0,4.0,4.0,0.8432740427115678,3.0,4.0,4.0,0.7378647873726218,3.25,4.0,4.0,0.483045891539648,4.0,4.75,4.0,0.4714045207910317,4.0,4.0
HEA01201,GUI디자인,ICT융합대학,4.0,0.8548504142651104,3.0,4.0,4.0,0.8320502943378438,4.0,5.0,4.0,0.8006407690254357,4.0,5.0,4.0,0.5991446895152781,4.0,5.0,4.0,1.0377490433255416,4.0,5.0,4.0,1.0,3.0,5.0,4.0,1.0377490433255416,3.0,5.0
HEA01203,컴퓨터프로그래밍2,ICT융합대학,2.5,1.2880570286640687,2.0,4.0,3.0,1.0552897060221726,3.0,4.0,3.5,1.0552897060221726,2.0,4.0,3.0,0.7929614610987591,3.0,4.0,5.0,0.6741998624632421,4.0,5.0,4.0,0.7537783614444092,4.0,5.0,4.0,0.7929614610987591,3.0,4.0
HEA01204,뉴미디어이론,ICT융합대학,3.0,1.2506408613597126,3.0,4.0,4.0,0.9268086959962981,4.0,5.0,4.0,0.9870962335856491,3.0,5.0,4.0,0.9540735874430286,3.0,5.0,4.0,0.9540735874430285,4.0,5.0,4.0,0.8987170342729172,3.0,5.0,4.0,0.8006407690254356,4.0,5.0
HEA01301,모바일게임엔진1,ICT융합대학,3.0,1.130388330520878,3.0,4.0,4.0,0.7071067811865475,4.0,5.0,4.0,0.7071067811865475,4.0,5.0,3.0,0.8333333333333333,3.0,3.0,5.0,0.7071067811865476,5.0,5.0,5.0,0.6666666666666666,5.0,5.0,5.0,0.7264831572567789,4.0,5.0
HEA01303,디자인기획,ICT융합대학,4.0,0.9069238239845849,3.0,4.75,4.0,0.657951694959769,4.0,5.0,4.0,0.7162311170195085,4.0,5.0,4.0,0.7025001733142089,4.0,5.0,4.0,0.7672969364884685,4.0,5.0,5.0,0.6725927091345493,4.0,5.0,4.5,0.6661253213344647,4.0,5.0
HEA01304,콘텐츠분석연구,ICT융합대학,4.0,0.9807674351775563,3.0,5.0,5.0,0.7464200272921789,4.0,5.0,5.0,0.8047478161629563,4.0,5.0,4.0,0.8135752957807668,4.0,5.0,5.0,0.6761234037828132,4.0,5.0,5.0,0.7496030695673289,4.0,5.0,5.0,0.6761234037828132,4.0,5.0
HEA01307,브랜드커뮤니케이션,ICT융합대학,4.0,0.8528028654224418,3.0,5.0,5.0,1.0552897060221726,3.75,5.0,5.0,0.7929614610987591,4.0,5.0,4.5,0.9374368665610922,3.0,5.0,5.0,0.8876253645985948,3.75,5.0,5.0,0.7929614610987591,4.0,5.0,5.0,0.90033663737852,3.75,5.0
HEA01309,모바일앱프로그래밍1,ICT융합대학,3.0,1.0127393670836666,3.0,4.0,4.0,0.7595545253127501,4.0,5.0,4.0,0.6887372317211945,4.0,5.0,4.0,0.7250110520819842,3.0,4.0,4.0,0.7510676161988107,4.0,5.0,4.0,0.8006407690254357,4.0,5.0,4.0,0.8623164985025762,3.0,5.0
HEA01311,가상컨텐츠디자인,ICT융합대학,5.0,0.8944271909999159,5.0,5.0,5.0,0.44721359549995787,5.0,5.0,5.0,0.0,5.0,5.0,5.0,1.0954451150103321,3.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0
HEA01405,졸업프로젝트제작,ICT융합대학,4.0,0.9189365834726815,4.0,5.0,5.0,0.7071067811865476,4.0,5.0,5.0,0.7071067811865476,4.0,5.0,4.5,0.6992058987801011,4.0,5.0,5.0,0.4830458915396479,4.25,5.0,5.0,0.4830458915396479,4.25,5.0,5.0,0.4216370213557841,5.0,5.0
HEA01406,졸업프로젝트기획,ICT융합대학,5.0,0.4999999999999999,4.0,5.0,5.0,0.4999999999999999,4.0,5.0,5.0,0.44095855184409855,5.0,5.0,5.0,0.4409585518440984,5.0,5.0,5.0,0.3333333333333333,5.0,5.0,5.0,0.4409585518440984,5.0,5.0,5.0,0.4409585518440984,5.0,5.0
HEA01407,졸업프로젝트디자인,ICT융합대학,5.0,0.44095855184409843,5.0,5.0,5.0,0.44095855184409843,5.0,5.0,5.0,0.33333333333333337,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0
HEA01411,커뮤니케이션디자인,ICT융합대학,3.0,0.97182531580755,3.0,4.0,4.0,0.7071067811865475,4.0,4.0,4.0,0.7817359599705715,4.0,5.0,4.0,0.6009252125773316,4.0,4.0,4.0,0.6009252125773314,4.0,4.0,4.0,0.5000000000000001,4.0,5.0,4.0,0.6009252125773314,4.0,4.0
